customer_id,signup_date,snapshot_date,plan_type,plan_price,city,tenure_months,tenure_days,logins_last_7d,logins_last_30d,logins_per_month_avg,orders_total,orders_last_30d,avg_order_value,total_spend,support_tickets_total,support_tickets_last_30d,items_skipped_total,items_skipped_last_3_boxes,nps_score,days_since_last_login,days_since_last_order,churn_30d,churn_date,cancel_reason
SC-101601,2023-08-10,2024-01-15,premium,49.99,Houston,5.3,158,0,6,4,11,0,23.76,261.39,0,0,1,1,8.0,0,15,0,,
SC-101602,2022-06-24,2024-01-15,basic,29.99,Los Angeles,19.0,570,4,6,5,19,1,24.94,473.9,0,0,1,0,,5,25,0,,
SC-101603,2022-01-01,2024-01-15,premium,49.99,Portland,24.8,744,2,9,6,20,0,46.93,938.65,1,0,2,0,8.0,3,33,0,,
SC-101604,2023-12-29,2024-01-15,premium,49.99,Phoenix,0.6,17,1,1,1,0,0,72.95,0.0,0,0,1,1,,8,17,1,2024-02-02,quality_issues
SC-101605,2022-10-11,2024-01-15,premium,49.99,Chicago,15.4,461,1,10,6,14,0,29.26,409.65,5,1,4,0,,4,10,0,,
SC-101606,2023-08-12,2024-01-15,premium,49.99,Seattle,5.2,156,1,8,7,6,0,46.79,280.75,2,0,1,0,10.0,5,10,0,,
SC-101607,2023-06-10,2024-01-15,basic,29.99,Chicago,7.3,219,1,2,3,7,0,66.15,463.04,0,0,1,2,,2,30,0,,
SC-101608,2023-10-18,2024-01-15,basic,29.99,Seattle,3.0,89,2,5,1,2,1,45.35,90.71,1,0,0,0,,2,2,0,,
SC-101609,2022-02-04,2024-01-15,basic,29.99,Denver,23.7,710,0,2,5,22,2,36.05,793.18,1,1,2,0,7.0,5,9,0,,
SC-101610,2023-01-12,2024-01-15,basic,29.99,Portland,12.3,368,1,3,4,11,0,49.99,549.84,0,0,2,0,3.0,0,1,0,,
SC-101611,2023-09-04,2024-01-15,family,79.99,New York,4.4,133,0,7,5,3,0,43.78,131.33,0,1,0,0,10.0,18,16,0,,
SC-101612,2023-08-30,2024-01-15,basic,29.99,Dallas,4.6,138,1,6,7,4,1,43.24,172.95,2,0,0,0,8.0,1,71,0,,
SC-101613,2022-03-03,2024-01-15,basic,29.99,Houston,22.8,683,0,4,4,21,1,47.4,995.38,5,2,2,0,,0,11,0,,
SC-101614,2022-10-03,2024-01-15,premium,49.99,Boston,15.6,469,0,0,2,14,0,113.56,1589.79,5,1,2,1,9.0,46,19,1,2024-01-18,other
SC-101615,2023-10-20,2024-01-15,basic,29.99,Dallas,2.9,87,1,6,7,3,1,85.14,255.42,1,0,1,0,10.0,0,5,0,,
SC-101616,2023-08-31,2024-01-15,basic,29.99,Los Angeles,4.6,137,3,1,6,5,2,21.71,108.56,0,0,0,0,9.0,1,18,0,,
SC-101617,2023-02-08,2024-01-15,basic,29.99,San Diego,11.4,341,1,3,1,11,1,37.04,407.39,1,0,1,0,9.0,6,3,0,,
SC-101618,2023-12-15,2024-01-15,premium,49.99,Phoenix,1.0,31,0,3,2,0,1,41.75,0.0,0,1,0,1,8.0,27,11,0,,
SC-101619,2022-11-08,2024-01-15,premium,49.99,San Jose,14.4,433,0,1,3,16,0,26.82,429.13,1,0,2,0,2.0,4,48,0,,
SC-101620,2022-09-17,2024-01-15,family,79.99,San Jose,16.2,485,1,6,5,13,0,44.32,576.11,5,2,0,0,1.0,8,23,0,,
SC-101621,2023-11-10,2024-01-15,basic,29.99,Philadelphia,2.2,66,2,2,5,2,1,108.86,217.72,1,0,0,0,5.0,14,66,0,,
SC-101622,2022-03-09,2024-01-15,premium,49.99,Phoenix,22.6,677,1,2,5,20,0,60.19,1203.88,1,0,0,0,8.0,2,2,0,,
SC-101623,2023-05-14,2024-01-15,premium,49.99,Chicago,8.2,246,1,5,4,17,0,93.21,1584.63,2,0,1,0,,9,19,0,,
SC-101624,2023-08-13,2024-01-15,premium,49.99,Chicago,5.2,155,5,7,10,8,2,76.38,611.04,0,1,1,0,6.0,5,20,0,,
SC-101625,2022-01-01,2024-01-15,premium,49.99,Phoenix,24.8,744,1,5,2,21,0,48.63,1021.17,4,1,3,0,6.0,3,110,0,,
SC-101626,2023-08-22,2024-01-15,basic,29.99,Phoenix,4.9,146,0,0,1,4,0,46.87,187.47,3,3,0,0,8.0,10,72,1,2024-02-03,moving
SC-101627,2022-06-22,2024-01-15,basic,29.99,Dallas,19.1,572,1,3,2,17,2,55.34,940.86,16,2,2,0,,8,106,1,2024-02-10,not_using
SC-101628,2023-11-13,2024-01-15,basic,29.99,Portland,2.1,63,0,1,1,1,1,34.61,34.61,2,1,0,0,,1,50,1,2024-02-10,not_using
SC-101629,2022-06-26,2024-01-15,family,79.99,Austin,18.9,568,1,2,6,16,3,51.32,821.12,6,0,1,0,9.0,5,5,0,,
SC-101630,2023-02-13,2024-01-15,basic,29.99,San Jose,11.2,336,2,4,9,21,1,35.96,755.07,0,0,1,0,3.0,1,67,0,,
SC-101631,2023-10-04,2024-01-15,basic,29.99,Austin,3.4,103,2,3,3,9,1,67.33,605.94,0,0,0,0,,8,28,0,,
SC-101632,2022-06-23,2024-01-15,basic,29.99,Seattle,19.0,571,0,5,5,17,2,68.63,1166.66,0,0,1,0,8.0,6,23,0,,
SC-101633,2023-07-25,2024-01-15,basic,29.99,Portland,5.8,174,2,2,7,4,0,34.03,136.11,2,0,0,0,,7,6,0,,
SC-101634,2022-12-17,2024-01-15,premium,49.99,Denver,13.1,394,1,7,4,14,0,83.18,1164.56,3,1,2,0,10.0,1,20,0,,
SC-101635,2022-03-30,2024-01-15,basic,29.99,San Antonio,21.9,656,1,3,2,19,1,48.66,924.45,3,1,1,1,5.0,8,0,0,,
SC-101636,2022-07-11,2024-01-15,family,79.99,Chicago,18.4,553,0,7,6,16,1,65.46,1047.39,5,0,1,0,10.0,6,4,0,,
SC-101637,2023-03-31,2024-01-15,basic,29.99,San Jose,9.7,290,2,5,10,30,3,26.94,808.31,1,0,0,0,9.0,18,22,0,,
SC-101638,2023-09-19,2024-01-15,basic,29.99,Philadelphia,3.9,118,2,4,10,4,2,86.05,344.18,2,0,1,0,10.0,1,24,0,,
SC-101639,2023-03-19,2024-01-15,premium,49.99,Philadelphia,10.1,302,2,5,6,8,2,34.62,277.0,2,0,0,0,9.0,15,38,0,,
SC-101640,2023-09-24,2024-01-15,basic,29.99,San Diego,3.8,113,2,5,8,3,0,40.44,121.31,2,0,0,0,9.0,7,1,0,,
SC-101641,2023-07-06,2024-01-15,premium,49.99,Boston,6.4,193,0,2,7,14,1,40.11,561.59,1,0,0,0,9.0,5,74,0,,
SC-101642,2022-08-28,2024-01-15,premium,49.99,Denver,16.8,505,1,4,4,17,0,49.5,841.49,6,0,0,0,,5,15,0,,
SC-101643,2022-10-04,2024-01-15,basic,29.99,San Diego,15.6,468,1,0,3,32,0,40.82,1306.38,7,2,3,0,1.0,13,60,1,2024-01-28,found_alternative
SC-101644,2023-09-14,2024-01-15,premium,49.99,Chicago,4.1,123,0,1,5,4,1,52.4,209.59,1,0,0,1,,9,28,0,,
SC-101645,2022-01-01,2024-01-15,basic,29.99,Dallas,24.8,744,0,7,8,137,0,59.29,8122.74,3,0,0,0,3.0,0,12,0,,
SC-101646,2023-11-06,2024-01-15,premium,49.99,Phoenix,2.3,70,0,1,1,2,1,28.79,57.59,2,0,0,1,,70,70,1,2024-02-05,not_using
SC-101647,2023-10-17,2024-01-15,premium,49.99,New York,3.0,90,1,12,9,6,2,50.04,300.22,1,0,1,0,7.0,36,30,0,,
SC-101648,2023-04-23,2024-01-15,basic,29.99,Houston,8.9,267,0,6,8,9,0,21.15,190.32,2,0,0,0,,7,0,0,,
SC-101649,2023-04-30,2024-01-15,basic,29.99,Philadelphia,8.7,260,0,4,5,8,0,22.38,179.03,0,0,1,0,3.0,15,5,0,,
SC-101650,2023-07-17,2024-01-15,premium,49.99,Boston,6.1,182,2,3,6,5,1,31.53,157.67,0,1,1,1,7.0,2,46,0,,
SC-101651,2023-10-20,2024-01-15,premium,49.99,San Diego,2.9,87,2,3,2,3,1,20.91,62.74,0,1,0,0,10.0,0,2,0,,
SC-101652,2022-09-13,2024-01-15,premium,49.99,Boston,16.3,489,1,4,4,76,0,40.3,3063.0,6,1,2,0,6.0,16,24,0,,
SC-101653,2023-12-15,2024-01-15,basic,29.99,San Antonio,1.0,31,4,5,1,2,0,42.17,84.35,0,1,0,1,8.0,16,20,0,,
SC-101654,2022-01-01,2024-01-15,basic,29.99,San Jose,24.8,744,2,13,5,28,1,61.59,1724.42,2,1,1,1,10.0,0,21,0,,
SC-101655,2023-05-20,2024-01-15,premium,49.99,Houston,8.0,240,7,7,9,9,0,37.9,341.08,0,0,0,0,5.0,20,38,0,,
SC-101656,2022-09-11,2024-01-15,premium,49.99,Austin,16.4,491,2,4,7,14,0,59.27,829.76,3,0,1,0,,9,18,0,,
SC-101657,2023-06-22,2024-01-15,basic,29.99,San Diego,6.9,207,0,2,1,7,0,28.67,200.7,1,1,1,0,3.0,19,132,0,,
SC-101658,2022-03-25,2024-01-15,basic,29.99,Los Angeles,22.0,661,0,5,9,24,3,64.01,1536.2,2,0,1,0,5.0,0,23,0,,
SC-101659,2023-09-29,2024-01-15,family,79.99,Phoenix,3.6,108,2,4,4,7,1,38.44,269.05,1,0,0,1,8.0,4,3,0,,
SC-101660,2022-01-01,2024-01-15,premium,49.99,Los Angeles,24.8,744,0,2,1,21,0,22.51,472.68,10,1,4,0,1.0,7,42,1,2024-01-19,moving
SC-101661,2022-01-01,2024-01-15,basic,29.99,Phoenix,24.8,744,0,0,1,27,0,41.63,1124.13,6,0,7,1,4.0,46,25,1,2024-01-19,found_alternative
SC-101662,2023-04-14,2024-01-15,basic,29.99,Los Angeles,9.2,276,0,2,4,19,0,42.16,801.06,2,1,3,0,,17,39,0,,
SC-101663,2023-03-07,2024-01-15,family,79.99,Dallas,10.5,314,0,4,5,11,0,42.2,464.22,1,1,2,0,8.0,27,18,0,,
SC-101664,2023-11-17,2024-01-15,basic,29.99,San Jose,2.0,59,1,0,1,2,0,38.44,76.88,1,0,0,0,2.0,42,45,1,2024-01-18,found_alternative
SC-101665,2023-07-17,2024-01-15,basic,29.99,Chicago,6.1,182,2,3,4,5,0,30.6,152.99,0,0,1,0,10.0,7,5,0,,
SC-101666,2023-09-15,2024-01-15,premium,49.99,Denver,4.1,122,4,2,4,3,0,36.89,110.66,0,0,0,1,9.0,8,2,0,,
SC-101667,2023-11-19,2024-01-15,premium,49.99,Portland,1.9,57,3,5,7,2,0,19.21,38.41,0,0,0,0,7.0,6,57,0,,
SC-101668,2023-09-09,2024-01-15,premium,49.99,Houston,4.3,128,1,5,1,4,0,28.67,114.7,1,1,0,0,8.0,13,1,0,,
SC-101669,2022-01-19,2024-01-15,basic,29.99,Philadelphia,24.2,726,1,7,4,26,1,44.91,1167.59,2,0,2,0,7.0,12,5,0,,
SC-101670,2022-08-24,2024-01-15,premium,49.99,Los Angeles,17.0,509,1,3,10,33,2,47.36,1562.97,6,2,0,0,10.0,1,5,0,,
SC-101671,2022-06-12,2024-01-15,premium,49.99,New York,19.4,582,3,4,7,21,2,36.46,765.57,6,0,1,0,4.0,2,1,0,,
SC-101672,2022-01-01,2024-01-15,premium,49.99,Dallas,24.8,744,1,3,8,77,2,51.23,3945.04,3,0,3,1,2.0,5,66,0,,
SC-101673,2023-12-23,2024-01-15,basic,29.99,Houston,0.8,23,0,3,1,0,0,74.21,0.0,3,1,0,0,5.0,23,23,1,2024-01-30,other
SC-101674,2023-01-05,2024-01-15,basic,29.99,Los Angeles,12.5,375,1,2,6,14,0,56.16,786.26,1,0,0,0,7.0,6,5,0,,
SC-101675,2023-02-04,2024-01-15,family,79.99,Chicago,11.5,345,1,3,3,11,1,42.61,468.67,1,0,0,0,4.0,9,26,0,,
SC-101676,2023-08-23,2024-01-15,premium,49.99,Denver,4.8,145,0,4,4,5,0,76.6,383.01,1,0,0,0,10.0,2,18,0,,
SC-101677,2023-06-12,2024-01-15,premium,49.99,Seattle,7.2,217,1,8,4,16,1,27.92,446.76,0,0,1,0,,2,164,0,,
SC-101678,2023-10-09,2024-01-15,premium,49.99,Portland,3.3,98,1,7,10,3,0,40.33,120.99,0,0,0,0,8.0,17,27,0,,
SC-101679,2023-11-23,2024-01-15,basic,29.99,Philadelphia,1.8,53,0,3,0,1,1,46.01,46.01,0,1,0,3,8.0,12,14,0,,
SC-101680,2022-09-02,2024-01-15,basic,29.99,Philadelphia,16.7,500,0,2,5,19,0,72.65,1380.34,3,0,1,0,10.0,1,11,0,,
SC-101681,2023-11-15,2024-01-15,basic,29.99,San Antonio,2.0,61,1,9,6,2,2,51.97,103.94,0,2,0,0,8.0,4,9,0,,
SC-101682,2023-01-14,2024-01-15,premium,49.99,Dallas,12.2,366,2,7,5,11,0,61.38,675.18,0,0,1,0,,2,27,0,,
SC-101683,2023-11-04,2024-01-15,premium,49.99,New York,2.4,72,0,9,10,2,1,33.26,66.52,2,0,0,0,,14,10,0,,
SC-101684,2022-01-01,2024-01-15,premium,49.99,Houston,24.8,744,1,6,5,28,0,36.12,1011.28,2,0,2,0,,9,50,0,,
SC-101685,2023-12-18,2024-01-15,premium,49.99,Portland,0.9,28,1,2,4,0,2,51.92,0.0,0,0,0,1,,4,28,0,,
SC-101686,2022-12-19,2024-01-15,premium,49.99,Seattle,13.1,392,0,7,1,15,1,32.24,483.62,4,0,3,0,5.0,5,0,0,,
SC-101687,2023-08-27,2024-01-15,basic,29.99,Houston,4.7,141,0,5,1,4,0,48.58,194.31,2,1,0,1,1.0,74,13,1,2024-02-11,other
SC-101688,2023-03-04,2024-01-15,premium,49.99,Chicago,10.6,317,1,5,5,12,0,81.59,979.07,0,0,0,1,8.0,14,31,0,,
SC-101689,2022-01-01,2024-01-15,basic,29.99,Dallas,24.8,744,0,2,3,24,0,48.7,1168.76,13,1,2,1,6.0,0,1,0,,
SC-101690,2023-04-29,2024-01-15,basic,29.99,San Antonio,8.7,261,1,9,9,18,2,30.2,543.52,1,1,0,0,7.0,5,62,0,,
SC-101691,2022-02-09,2024-01-15,basic,29.99,Boston,23.5,705,2,5,2,19,0,34.31,651.94,2,1,5,1,2.0,4,40,0,,
SC-101692,2023-12-03,2024-01-15,basic,29.99,Chicago,1.4,43,1,3,2,1,0,61.56,61.56,0,1,0,0,4.0,17,21,0,,
SC-101693,2023-12-30,2024-01-15,family,79.99,Los Angeles,0.5,16,1,4,3,0,0,61.76,0.0,0,0,0,0,10.0,16,16,0,,
SC-101694,2022-11-25,2024-01-15,family,79.99,San Antonio,13.9,416,2,7,6,13,2,56.46,733.99,0,0,3,0,9.0,7,32,0,,
SC-101695,2022-01-23,2024-01-15,premium,49.99,Seattle,24.1,722,1,5,5,27,0,52.47,1416.7,7,0,4,0,,9,0,0,,
SC-101696,2022-12-06,2024-01-15,basic,29.99,San Antonio,13.5,405,2,6,3,13,0,42.65,554.4,7,0,2,0,5.0,3,28,0,,
SC-101697,2023-08-11,2024-01-15,family,79.99,Portland,5.2,157,1,4,8,4,3,62.42,249.69,0,0,1,0,10.0,6,54,0,,
SC-101698,2022-01-01,2024-01-15,basic,29.99,Boston,24.8,744,3,3,4,25,0,24.95,623.83,3,0,3,0,6.0,23,7,0,,
SC-101699,2022-12-07,2024-01-15,basic,29.99,San Diego,13.5,404,3,4,5,15,1,68.33,1024.94,5,1,1,1,8.0,11,88,0,,
SC-101700,2023-12-08,2024-01-15,family,79.99,Houston,1.3,38,0,11,4,3,2,58.97,176.91,0,0,0,0,10.0,12,7,0,,
SC-101701,2023-09-14,2024-01-15,family,79.99,Seattle,4.1,123,1,5,7,3,0,49.74,149.21,1,0,1,0,,3,26,0,,
SC-101702,2022-01-01,2024-01-15,basic,29.99,Houston,24.8,744,2,3,5,24,0,49.77,1194.47,0,0,1,0,9.0,13,34,0,,
SC-101703,2023-09-21,2024-01-15,basic,29.99,Dallas,3.9,116,0,1,1,3,0,68.53,205.59,1,0,0,0,1.0,23,25,1,2024-01-31,quality_issues
SC-101704,2023-08-25,2024-01-15,premium,49.99,San Jose,4.8,143,0,3,2,4,1,20.22,80.88,1,0,0,0,8.0,2,7,0,,
SC-101705,2022-08-29,2024-01-15,basic,29.99,Phoenix,16.8,504,1,4,2,17,2,79.1,1344.76,1,1,2,0,8.0,10,3,0,,
SC-101706,2022-08-30,2024-01-15,basic,29.99,Portland,16.8,503,2,8,5,15,1,49.84,747.55,2,0,2,0,7.0,9,42,0,,
SC-101707,2023-05-05,2024-01-15,basic,29.99,Los Angeles,8.5,255,1,3,2,14,2,38.19,534.63,2,0,1,0,,0,4,0,,
SC-101708,2022-06-21,2024-01-15,basic,29.99,Boston,19.1,573,0,4,4,19,0,107.16,2036.09,4,0,0,0,8.0,3,10,0,,
SC-101709,2022-01-01,2024-01-15,basic,29.99,Denver,24.8,744,1,6,7,24,0,67.15,1611.49,1,0,5,0,9.0,9,15,0,,
SC-101710,2023-07-11,2024-01-15,premium,49.99,Phoenix,6.3,188,1,3,6,7,1,45.67,319.7,3,0,0,0,10.0,39,26,0,,
SC-101711,2022-05-10,2024-01-15,basic,29.99,Philadelphia,20.5,615,0,3,4,19,0,93.42,1775.07,6,0,1,0,10.0,1,17,0,,
SC-101712,2023-10-29,2024-01-15,basic,29.99,San Antonio,2.6,78,0,2,5,2,0,52.51,105.03,1,0,1,1,4.0,6,25,0,,
SC-101713,2024-01-07,2024-01-15,basic,29.99,San Jose,0.3,8,0,1,2,0,0,23.04,0.0,0,1,0,0,5.0,8,8,1,2024-01-23,not_using
SC-101714,2023-05-11,2024-01-15,basic,29.99,New York,8.3,249,1,4,4,9,0,20.23,182.11,1,0,0,3,,21,177,0,,
SC-101715,2023-04-05,2024-01-15,premium,49.99,Portland,9.5,285,0,1,4,9,0,80.55,724.93,5,0,2,0,9.0,1,28,1,2024-02-03,too_expensive
SC-101716,2022-01-01,2024-01-15,basic,29.99,San Antonio,24.8,744,0,3,5,19,2,76.18,1447.38,8,0,2,0,7.0,6,0,0,,
SC-101717,2023-08-20,2024-01-15,family,79.99,Seattle,4.9,148,0,3,2,5,3,51.28,256.38,0,2,0,0,9.0,11,5,0,,
SC-101718,2022-01-01,2024-01-15,basic,29.99,Seattle,24.8,744,3,8,4,19,1,57.65,1095.38,3,1,2,1,8.0,10,41,0,,
SC-101719,2023-03-17,2024-01-15,premium,49.99,Chicago,10.1,304,0,0,1,8,0,48.42,387.38,9,2,0,0,5.0,127,304,1,2024-01-16,found_alternative
SC-101720,2023-09-16,2024-01-15,premium,49.99,Portland,4.0,121,1,5,8,3,0,60.64,181.92,1,0,3,1,5.0,5,17,0,,
SC-101721,2023-07-05,2024-01-15,basic,29.99,Los Angeles,6.5,194,1,4,2,7,0,30.58,214.05,0,1,1,0,9.0,46,48,0,,
SC-101722,2022-03-01,2024-01-15,family,79.99,Los Angeles,22.8,685,2,7,7,27,0,66.08,1784.2,5,1,3,0,10.0,6,12,0,,
SC-101723,2022-01-01,2024-01-15,basic,29.99,San Jose,24.8,744,1,3,1,54,0,24.14,1303.5,2,0,4,0,7.0,16,5,0,,
SC-101724,2023-09-20,2024-01-15,basic,29.99,Boston,3.9,117,2,3,7,8,0,91.99,735.89,0,0,0,1,,0,39,0,,
SC-101725,2023-05-09,2024-01-15,basic,29.99,San Antonio,8.4,251,1,4,2,7,0,47.79,334.5,4,0,0,1,6.0,0,13,0,,
SC-101726,2022-01-01,2024-01-15,basic,29.99,Dallas,24.8,744,1,5,2,20,0,30.98,619.54,6,0,1,0,8.0,3,31,0,,
SC-101727,2023-07-18,2024-01-15,basic,29.99,Austin,6.0,181,2,6,4,5,0,26.26,131.3,3,0,0,0,5.0,0,35,0,,
SC-101728,2022-11-21,2024-01-15,basic,29.99,San Jose,14.0,420,2,3,1,15,0,64.41,966.15,8,1,2,1,3.0,13,18,1,2024-02-01,quality_issues
SC-101729,2023-07-07,2024-01-15,basic,29.99,Chicago,6.4,192,2,6,3,6,1,52.1,312.59,3,1,0,0,,15,24,0,,
SC-101730,2024-01-04,2024-01-15,basic,29.99,Los Angeles,0.4,11,0,2,1,0,0,79.5,0.0,0,2,0,2,2.0,11,11,1,2024-01-27,too_expensive
SC-101731,2023-06-22,2024-01-15,basic,29.99,Los Angeles,6.9,207,3,4,8,28,1,18.31,512.58,0,1,1,0,10.0,13,51,0,,
SC-101732,2022-10-13,2024-01-15,premium,49.99,Phoenix,15.3,459,2,6,5,15,1,33.8,507.05,6,1,0,1,,1,12,0,,
SC-101733,2023-12-11,2024-01-15,basic,29.99,Austin,1.2,35,0,2,2,0,0,55.3,0.0,0,0,0,0,3.0,1,35,0,,
SC-101734,2022-07-24,2024-01-15,basic,29.99,New York,18.0,540,0,8,4,19,0,47.18,896.5,0,0,1,0,9.0,23,12,0,,
SC-101735,2022-06-13,2024-01-15,basic,29.99,Denver,19.4,581,0,4,5,46,1,18.81,865.2,2,0,2,0,8.0,5,73,0,,
SC-101736,2022-01-01,2024-01-15,family,79.99,San Antonio,24.8,744,1,5,10,20,2,41.76,835.15,9,1,0,0,,10,34,0,,
SC-101737,2023-12-08,2024-01-15,basic,29.99,San Diego,1.3,38,1,6,9,1,0,38.75,38.75,0,0,0,0,,11,0,0,,
SC-101738,2023-12-21,2024-01-15,premium,49.99,Austin,0.8,25,1,0,2,0,0,55.39,0.0,2,1,0,0,3.0,6,25,1,2024-01-19,too_expensive
SC-101739,2022-11-10,2024-01-15,basic,29.99,Boston,14.4,431,1,6,2,29,1,34.68,1005.68,1,1,0,1,10.0,5,41,0,,
SC-101740,2023-03-29,2024-01-15,basic,29.99,San Jose,9.7,292,1,3,8,8,0,34.8,278.42,4,1,0,0,5.0,0,64,0,,
SC-101741,2022-11-20,2024-01-15,basic,29.99,Portland,14.0,421,0,12,3,14,2,46.8,655.25,2,1,0,0,6.0,24,19,0,,
SC-101742,2023-12-18,2024-01-15,premium,49.99,Phoenix,0.9,28,4,4,7,0,0,43.04,0.0,0,1,1,0,10.0,28,14,0,,
SC-101743,2022-08-17,2024-01-15,basic,29.99,Phoenix,17.2,516,1,6,1,28,0,42.55,1191.43,3,0,2,0,8.0,7,60,0,,
SC-101744,2022-01-01,2024-01-15,basic,29.99,Phoenix,24.8,744,0,4,4,24,0,32.38,777.17,4,0,1,1,8.0,5,6,0,,
SC-101745,2022-01-01,2024-01-15,premium,49.99,Dallas,24.8,744,1,14,10,58,3,24.64,1428.97,5,0,2,0,6.0,8,2,0,,
SC-101746,2023-04-10,2024-01-15,basic,29.99,Portland,9.3,280,3,6,7,11,3,46.5,511.52,1,0,0,0,8.0,7,2,0,,
SC-101747,2022-01-01,2024-01-15,basic,29.99,San Diego,24.8,744,1,4,3,28,1,114.03,3192.83,7,0,0,0,7.0,0,7,0,,
SC-101748,2022-11-30,2024-01-15,basic,29.99,Houston,13.7,411,2,6,6,26,1,59.16,1538.24,8,0,3,0,10.0,17,15,0,,
SC-101749,2023-11-11,2024-01-15,premium,49.99,Seattle,2.2,65,1,12,5,1,1,24.66,24.66,0,0,0,0,8.0,3,14,0,,
SC-101750,2022-03-12,2024-01-15,basic,29.99,New York,22.5,674,4,5,12,48,1,38.34,1840.29,6,0,2,0,,5,1,0,,
SC-101751,2022-03-10,2024-01-15,basic,29.99,Seattle,22.5,676,1,9,4,48,1,41.39,1986.51,7,0,0,0,1.0,0,72,0,,
SC-101752,2022-01-01,2024-01-15,premium,49.99,Denver,24.8,744,2,5,5,21,0,38.13,800.7,1,0,3,0,10.0,0,19,0,,
SC-101753,2023-04-19,2024-01-15,basic,29.99,Portland,9.0,271,0,9,4,7,2,37.5,262.47,1,1,0,0,7.0,1,10,0,,
SC-101754,2023-05-07,2024-01-15,basic,29.99,Philadelphia,8.4,253,2,4,3,7,1,39.31,275.19,2,0,0,0,10.0,2,0,0,,
SC-101755,2023-10-25,2024-01-15,basic,29.99,San Diego,2.7,82,2,9,4,6,0,52.73,316.4,0,0,0,0,5.0,2,19,0,,
SC-101756,2023-11-25,2024-01-15,basic,29.99,Austin,1.7,51,2,4,6,1,3,68.91,68.91,0,1,0,0,5.0,1,7,0,,
SC-101757,2022-01-01,2024-01-15,basic,29.99,Boston,24.8,744,2,8,6,85,1,37.67,3201.8,2,0,1,0,1.0,4,9,0,,
SC-101758,2023-04-07,2024-01-15,basic,29.99,Philadelphia,9.4,283,0,6,4,7,0,51.01,357.05,0,0,1,0,2.0,2,2,0,,
SC-101759,2023-08-17,2024-01-15,premium,49.99,Denver,5.0,151,1,10,9,22,2,43.94,966.67,1,2,0,0,10.0,3,8,0,,
SC-101760,2022-03-28,2024-01-15,basic,29.99,Chicago,21.9,658,2,3,6,19,0,57.89,1099.96,3,0,1,0,10.0,5,7,0,,
SC-101761,2023-11-10,2024-01-15,basic,29.99,Boston,2.2,66,1,1,3,3,3,65.22,195.67,1,0,0,0,4.0,6,33,0,,
SC-101762,2023-10-16,2024-01-15,family,79.99,Los Angeles,3.0,91,0,2,6,2,3,40.13,80.25,0,0,0,0,4.0,0,86,0,,
SC-101763,2022-11-23,2024-01-15,family,79.99,San Jose,13.9,418,3,4,7,22,1,97.93,2154.55,4,0,1,0,6.0,0,13,0,,
SC-101764,2022-12-05,2024-01-15,family,79.99,Phoenix,13.5,406,0,8,3,14,0,43.95,615.34,2,0,2,2,10.0,18,14,0,,
SC-101765,2022-12-16,2024-01-15,basic,29.99,Denver,13.2,395,1,2,3,11,1,29.97,329.69,2,1,0,0,10.0,2,18,0,,
SC-101766,2023-08-29,2024-01-15,basic,29.99,Boston,4.6,139,2,2,2,5,0,27.68,138.38,0,0,1,1,,1,33,0,,
SC-101767,2022-07-21,2024-01-15,premium,49.99,Portland,18.1,543,1,7,12,35,1,22.43,784.95,4,1,2,0,6.0,4,17,0,,
SC-101768,2023-04-07,2024-01-15,family,79.99,San Antonio,9.4,283,0,4,1,10,1,47.31,473.06,1,1,1,0,1.0,19,66,1,2024-01-18,too_expensive
SC-101769,2023-11-14,2024-01-15,premium,49.99,Portland,2.1,62,2,5,9,3,1,97.51,292.52,2,0,0,0,3.0,0,28,0,,
SC-101770,2022-10-11,2024-01-15,basic,29.99,San Diego,15.4,461,1,1,0,16,0,38.58,617.24,9,1,1,0,6.0,2,118,1,2024-01-25,quality_issues
SC-101771,2023-06-04,2024-01-15,basic,29.99,Boston,7.5,225,1,2,4,7,1,43.54,304.81,2,0,0,0,10.0,2,64,0,,
SC-101772,2023-08-29,2024-01-15,basic,29.99,Portland,4.6,139,0,5,6,4,0,45.78,183.11,1,3,1,0,,22,91,0,,
SC-101773,2022-01-01,2024-01-15,basic,29.99,Seattle,24.8,744,0,7,6,59,1,52.8,3115.04,1,0,1,0,8.0,3,0,0,,
SC-101774,2022-01-01,2024-01-15,basic,29.99,New York,24.8,744,1,5,6,27,4,119.71,3232.08,6,0,2,0,9.0,16,9,0,,
SC-101775,2023-05-13,2024-01-15,premium,49.99,San Antonio,8.2,247,0,4,4,16,1,20.86,333.83,3,0,0,0,8.0,1,42,0,,
SC-101776,2023-05-02,2024-01-15,basic,29.99,Denver,8.6,258,2,8,2,9,2,41.92,377.25,3,0,2,0,10.0,3,15,0,,
SC-101777,2023-12-28,2024-01-15,premium,49.99,Chicago,0.6,18,3,7,7,0,0,35.63,0.0,0,0,1,1,10.0,11,7,0,,
SC-101778,2023-07-30,2024-01-15,family,79.99,Denver,5.6,169,0,4,3,6,1,42.03,252.21,2,0,0,0,8.0,0,79,0,,
SC-101779,2022-01-01,2024-01-15,basic,29.99,Phoenix,24.8,744,2,9,10,28,1,61.32,1716.98,2,0,5,0,4.0,3,37,0,,
SC-101780,2023-03-19,2024-01-15,basic,29.99,Portland,10.1,302,0,2,2,11,0,20.59,226.47,3,0,1,0,7.0,1,17,0,,
